tweet_id,label,split
592344819537563648,donation_needs_or_offers_or_volunteering_services,train
591977887642746880,other_useful_information,test
592872152900206593,not_related_or_irrelevant,train
591906739529781249,other_useful_information,train
593166761815453696,other_useful_information,train
593072675767070720,injured_or_dead_people,train
592700983844675585,displaced_people_and_evacuations,train
592133038777114624,donation_needs_or_offers_or_volunteering_services,train
593188606459641858,donation_needs_or_offers_or_volunteering_services,train
592863475426316289,sympathy_and_emotional_support,test
592133076655812608,other_useful_information,train
593340639967772672,donation_needs_or_offers_or_volunteering_services,train
593355409450278912,other_useful_information,test
592329391495053312,injured_or_dead_people,test
592237137296261120,not_related_or_irrelevant,train
591909208620142592,other_useful_information,test
593414211658584064,missing_trapped_or_found_people,train
593798878077550592,donation_needs_or_offers_or_volunteering_services,test
592671977518817283,missing_trapped_or_found_people,train
593252016534593536,other_useful_information,train
593807965267861504,donation_needs_or_offers_or_volunteering_services,train
591909936205987841,other_useful_information,train
592361201750781953,injured_or_dead_people,train
592651449001095169,infrastructure_and_utilities_damage,test
592344945069060098,donation_needs_or_offers_or_volunteering_services,train
593117988397707264,donation_needs_or_offers_or_volunteering_services,test
592251659528503296,sympathy_and_emotional_support,train
592684662432071681,donation_needs_or_offers_or_volunteering_services,train
592701151168077825,donation_needs_or_offers_or_volunteering_services,train
591939541717487616,injured_or_dead_people,train
592739915852587009,not_related_or_irrelevant,train
592198410477772800,donation_needs_or_offers_or_volunteering_services,test
592123165310062592,sympathy_and_emotional_support,test
592343603902423040,infrastructure_and_utilities_damage,train
593331668200476672,other_useful_information,test
593696939276832769,other_useful_information,train
593146928491180034,other_useful_information,train
592311378930569216,sympathy_and_emotional_support,train
592866025961558016,donation_needs_or_offers_or_volunteering_services,train
592623219825373184,other_useful_information,test
593308302123008000,donation_needs_or_offers_or_volunteering_services,train
592174809448054784,displaced_people_and_evacuations,train
593154429668364288,donation_needs_or_offers_or_volunteering_services,train
592344551316070400,other_useful_information,train
592268309942247425,infrastructure_and_utilities_damage,train
592119874685513728,donation_needs_or_offers_or_volunteering_services,train
591936685945987072,other_useful_information,train
592691969077444608,other_useful_information,train
592186519441383425,sympathy_and_emotional_support,test
593818380273979392,other_useful_information,train
592322615710089216,injured_or_dead_people,test
593315882144813056,donation_needs_or_offers_or_volunteering_services,train
592765578856771585,missing_trapped_or_found_people,train
592166660632510465,not_related_or_irrelevant,train
591932139727294464,other_useful_information,train
593158846610210816,donation_needs_or_offers_or_volunteering_services,train
592679813770543105,other_useful_information,train
592124674861051905,injured_or_dead_people,train
592375504453378049,missing_trapped_or_found_people,train
592734527899963392,other_useful_information,train
600160660887117824,donation_needs_or_offers_or_volunteering_services,train
592406754329145344,displaced_people_and_evacuations,train
592342881098018817,sympathy_and_emotional_support,train
592343944609935361,other_useful_information,train
593182303393714177,sympathy_and_emotional_support,train
592780271847608325,other_useful_information,train
593359092892176384,donation_needs_or_offers_or_volunteering_services,test
592343008399396865,sympathy_and_emotional_support,train
593349718484258816,sympathy_and_emotional_support,train
591930340911886336,caution_and_advice,train
592231384099389445,not_related_or_irrelevant,train
593394854832566273,sympathy_and_emotional_support,train
593106657317629954,other_useful_information,train
592130690633707520,other_useful_information,train
593776402358542336,donation_needs_or_offers_or_volunteering_services,train
592253990953443330,sympathy_and_emotional_support,train
593324598315192320,other_useful_information,test
593829287108714498,donation_needs_or_offers_or_volunteering_services,train
593052687308091392,injured_or_dead_people,train
592894785955966976,donation_needs_or_offers_or_volunteering_services,test
592337866904051713,caution_and_advice,test
592629722036772864,missing_trapped_or_found_people,train
592699293850587137,displaced_people_and_evacuations,train
593106004859949056,other_useful_information,train
592177003966500865,sympathy_and_emotional_support,train
592344175514750977,sympathy_and_emotional_support,train
592306407149596672,displaced_people_and_evacuations,train
593704587275603968,infrastructure_and_utilities_damage,train
592610330729021440,donation_needs_or_offers_or_volunteering_services,train
593121566726074368,infrastructure_and_utilities_damage,test
593271874689175552,not_related_or_irrelevant,test
592320638250983425,sympathy_and_emotional_support,train
593102231106416640,other_useful_information,test
593007868921716736,injured_or_dead_people,train
591949199131869185,injured_or_dead_people,train
592292275314634753,displaced_people_and_evacuations,train
592344648397426690,donation_needs_or_offers_or_volunteering_services,test
592957740898787329,donation_needs_or_offers_or_volunteering_services,train
592183258282098688,sympathy_and_emotional_support,test
592135173308723200,missing_trapped_or_found_people,train
592344091293188096,donation_needs_or_offers_or_volunteering_services,train
593769339687415809,sympathy_and_emotional_support,train
592265685532745728,donation_needs_or_offers_or_volunteering_services,train
593186627981340673,donation_needs_or_offers_or_volunteering_services,test
592162156025610240,sympathy_and_emotional_support,test
593101875710275584,donation_needs_or_offers_or_volunteering_services,test
592883368271978496,donation_needs_or_offers_or_volunteering_services,train
592139952026189824,sympathy_and_emotional_support,train
592243483051601922,other_useful_information,train
598056073694547969,donation_needs_or_offers_or_volunteering_services,train
593455564312612865,donation_needs_or_offers_or_volunteering_services,train
592327313628377088,injured_or_dead_people,train
592344932188233728,donation_needs_or_offers_or_volunteering_services,train
592911366425567232,injured_or_dead_people,test
598050789446189057,donation_needs_or_offers_or_volunteering_services,train
593045678164676608,donation_needs_or_offers_or_volunteering_services,train
593636668810334209,missing_trapped_or_found_people,train
592256577555529729,sympathy_and_emotional_support,test
591959719377375232,injured_or_dead_people,train
592103445118722051,sympathy_and_emotional_support,train
591939373530152960,other_useful_information,train
592212537501847553,sympathy_and_emotional_support,train
592330428352049153,donation_needs_or_offers_or_volunteering_services,train
592298660936994816,sympathy_and_emotional_support,train
593346157041954816,sympathy_and_emotional_support,train
591991088656883712,sympathy_and_emotional_support,train
592344912198152192,donation_needs_or_offers_or_volunteering_services,train
592595439951699968,donation_needs_or_offers_or_volunteering_services,train
591904010749120512,infrastructure_and_utilities_damage,train
593424706432184321,missing_trapped_or_found_people,train
593604958769061888,donation_needs_or_offers_or_volunteering_services,test
592372900960858112,infrastructure_and_utilities_damage,test
593749452034285568,missing_trapped_or_found_people,test
592136310556594176,injured_or_dead_people,train
593072980948824065,sympathy_and_emotional_support,train
592697996090933249,other_useful_information,train
593360633325686784,donation_needs_or_offers_or_volunteering_services,train
593013606729515008,not_related_or_irrelevant,train
593460576950489089,displaced_people_and_evacuations,train
592089763793907712,injured_or_dead_people,train
593829365370134528,missing_trapped_or_found_people,train
592252591339245568,not_related_or_irrelevant,train
593701523747667968,donation_needs_or_offers_or_volunteering_services,test
592689834898137090,missing_trapped_or_found_people,test
593391071364714496,donation_needs_or_offers_or_volunteering_services,train
591933323275939840,other_useful_information,train
591936157933576193,injured_or_dead_people,train
592309003260022785,other_useful_information,test
592252955442749440,sympathy_and_emotional_support,train
592308745104990208,donation_needs_or_offers_or_volunteering_services,train
592873478719668224,other_useful_information,train
592146820295307266,injured_or_dead_people,train
593832036919414784,other_useful_information,train
592602156898721792,other_useful_information,train
593247075824902144,donation_needs_or_offers_or_volunteering_services,train
592291575906082816,injured_or_dead_people,test
592700847341117440,donation_needs_or_offers_or_volunteering_services,train
592272759058735105,sympathy_and_emotional_support,test
593465791783313409,donation_needs_or_offers_or_volunteering_services,test
593072541746339841,infrastructure_and_utilities_damage,train
592994360263778304,not_related_or_irrelevant,train
593077569123000320,missing_trapped_or_found_people,train
592344582983057408,sympathy_and_emotional_support,test
593828392832729089,displaced_people_and_evacuations,train
593739709458681856,other_useful_information,test
593611843488378880,sympathy_and_emotional_support,train
593116193038290944,donation_needs_or_offers_or_volunteering_services,train
592683908971495425,not_related_or_irrelevant,train
593775661480747009,donation_needs_or_offers_or_volunteering_services,train
592324426781319168,infrastructure_and_utilities_damage,train
592342423159775233,donation_needs_or_offers_or_volunteering_services,train
591946639281008641,other_useful_information,train
592315301947138048,sympathy_and_emotional_support,train
592634249838080000,other_useful_information,train
593096305796231169,donation_needs_or_offers_or_volunteering_services,train
592344791750463488,donation_needs_or_offers_or_volunteering_services,train
592689836856844288,other_useful_information,test
592354364389392384,other_useful_information,train
592962516038193152,sympathy_and_emotional_support,train
593186080314290177,donation_needs_or_offers_or_volunteering_services,test
593138839415291904,donation_needs_or_offers_or_volunteering_services,train
592382316208500736,sympathy_and_emotional_support,test
593440864896028672,donation_needs_or_offers_or_volunteering_services,test
591973543249899521,other_useful_information,test
593326028266831873,sympathy_and_emotional_support,train
592346761919889408,donation_needs_or_offers_or_volunteering_services,test
600344281178509312,donation_needs_or_offers_or_volunteering_services,train
593776682269417472,donation_needs_or_offers_or_volunteering_services,train
593832933967925248,other_useful_information,train
593110110584504320,injured_or_dead_people,train
593187759491313665,other_useful_information,test
597775868585377792,donation_needs_or_offers_or_volunteering_services,train
593465858816659457,other_useful_information,train
593294940999823362,sympathy_and_emotional_support,train
592767433775034368,not_related_or_irrelevant,train
592886538750586881,donation_needs_or_offers_or_volunteering_services,train
592139157658423296,donation_needs_or_offers_or_volunteering_services,train
592321947624550400,other_useful_information,test
592268269987483648,donation_needs_or_offers_or_volunteering_services,train
593110560872341504,donation_needs_or_offers_or_volunteering_services,test
593792288683204609,other_useful_information,train
592272260922114049,sympathy_and_emotional_support,train
593443189060665345,donation_needs_or_offers_or_volunteering_services,train
592131684201431040,donation_needs_or_offers_or_volunteering_services,test
592328962828701696,injured_or_dead_people,train
592335426611847169,injured_or_dead_people,train
593234003005722624,not_related_or_irrelevant,train
592640964633595904,infrastructure_and_utilities_damage,test
592680529130029057,sympathy_and_emotional_support,train
592697074153562113,donation_needs_or_offers_or_volunteering_services,train
592638777870446593,donation_needs_or_offers_or_volunteering_services,train
592321981967630336,sympathy_and_emotional_support,train
592219512700739584,injured_or_dead_people,train
593334686304366592,donation_needs_or_offers_or_volunteering_services,train
591938856326459394,sympathy_and_emotional_support,train
598099084595990529,infrastructure_and_utilities_damage,train
592106268333998080,not_related_or_irrelevant,train
592832197905805312,donation_needs_or_offers_or_volunteering_services,test
592321073573548033,donation_needs_or_offers_or_volunteering_services,train
593688748820471808,infrastructure_and_utilities_damage,test
598015394490757120,other_useful_information,train
593298964079714304,missing_trapped_or_found_people,train
592129796890570752,other_useful_information,train
591913922443218944,other_useful_information,train
592172794198130688,other_useful_information,train
592994124644556800,displaced_people_and_evacuations,train
592343116432023552,injured_or_dead_people,train
592829805764202497,donation_needs_or_offers_or_volunteering_services,train
592911368203935745,other_useful_information,train
592117211478753280,sympathy_and_emotional_support,test
592120113328889856,other_useful_information,train
593448514602061825,donation_needs_or_offers_or_volunteering_services,train
593188954083430400,donation_needs_or_offers_or_volunteering_services,train
592275161551863809,sympathy_and_emotional_support,train
592622362866143232,donation_needs_or_offers_or_volunteering_services,train
592698449352613889,other_useful_information,train
592344785190408192,sympathy_and_emotional_support,train
592400686186303488,donation_needs_or_offers_or_volunteering_services,train
592305459115134978,sympathy_and_emotional_support,train
592589121878630400,donation_needs_or_offers_or_volunteering_services,test
592335179298910209,other_useful_information,train
593198868206133250,not_related_or_irrelevant,test
592732058323136512,donation_needs_or_offers_or_volunteering_services,train
593109872637513728,other_useful_information,train
592708905748307968,not_related_or_irrelevant,train
592957520605384705,donation_needs_or_offers_or_volunteering_services,train
593054394272325633,infrastructure_and_utilities_damage,train
599906306007371776,donation_needs_or_offers_or_volunteering_services,train
592344887997177856,donation_needs_or_offers_or_volunteering_services,train
592905148952924160,sympathy_and_emotional_support,test
592338583471661056,other_useful_information,train
592810687715500032,donation_needs_or_offers_or_volunteering_services,test
593565335648874496,donation_needs_or_offers_or_volunteering_services,train
592377380301381635,donation_needs_or_offers_or_volunteering_services,train
593639138487771137,missing_trapped_or_found_people,train
593832044565831680,donation_needs_or_offers_or_volunteering_services,train
593690173281533952,not_related_or_irrelevant,train
592340255748988928,infrastructure_and_utilities_damage,test
593144673121783808,donation_needs_or_offers_or_volunteering_services,test
591932532054044672,other_useful_information,train
593157244180631552,other_useful_information,train
591996932353953792,other_useful_information,train
592334948654157825,other_useful_information,train
597845042280136704,donation_needs_or_offers_or_volunteering_services,train
592657702867902464,injured_or_dead_people,train
592648783172870144,sympathy_and_emotional_support,train
592926986256969728,other_useful_information,train
593075475964014594,donation_needs_or_offers_or_volunteering_services,train
592657148368281600,sympathy_and_emotional_support,train
592829550167461888,not_related_or_irrelevant,train
592334574295724033,sympathy_and_emotional_support,train
592127612530593793,other_useful_information,train
593658541350621184,other_useful_information,train
593760241919074304,other_useful_information,test
592339476183056384,sympathy_and_emotional_support,train
592343246505840641,not_related_or_irrelevant,train
591975137227870211,other_useful_information,test
592298695661490176,sympathy_and_emotional_support,test
592831399620702208,not_related_or_irrelevant,train
592315383706558465,donation_needs_or_offers_or_volunteering_services,train
592868348725178368,donation_needs_or_offers_or_volunteering_services,train
592905071341469697,injured_or_dead_people,train
592777769341300738,sympathy_and_emotional_support,train
591925601101062144,injured_or_dead_people,train
599988404974059521,sympathy_and_emotional_support,train
592376053286375424,sympathy_and_emotional_support,test
593188232889761792,donation_needs_or_offers_or_volunteering_services,test
592335850819620866,donation_needs_or_offers_or_volunteering_services,train
593011778814087168,injured_or_dead_people,train
593786356763009024,donation_needs_or_offers_or_volunteering_services,train
592297473219006464,injured_or_dead_people,train
592344766592909314,donation_needs_or_offers_or_volunteering_services,train
593615474161647616,donation_needs_or_offers_or_volunteering_services,train
593414836240789504,donation_needs_or_offers_or_volunteering_services,train
592900556856958979,injured_or_dead_people,test
592269973655048193,sympathy_and_emotional_support,train
592088814279139328,sympathy_and_emotional_support,test
593286030020587520,sympathy_and_emotional_support,train
592692846668468224,injured_or_dead_people,train
592272630549327872,missing_trapped_or_found_people,train
592400621451481089,injured_or_dead_people,train
592109590625558529,other_useful_information,test
593691141414879234,other_useful_information,train
593814989833576449,sympathy_and_emotional_support,train
592989469654945792,other_useful_information,train
593115585829085184,other_useful_information,train
592815389903556608,injured_or_dead_people,train
592331584256221185,injured_or_dead_people,train
593805108334309376,donation_needs_or_offers_or_volunteering_services,train
592372358704300032,sympathy_and_emotional_support,train
592242322638671872,other_useful_information,train
592982457428750336,injured_or_dead_people,train
592389953184780288,other_useful_information,train
593296501926793216,displaced_people_and_evacuations,train
592649291115663360,other_useful_information,train
592338195708256256,donation_needs_or_offers_or_volunteering_services,train
593798369320968192,missing_trapped_or_found_people,train
593608651585138688,sympathy_and_emotional_support,train
592906115484090369,sympathy_and_emotional_support,train
593570995560124416,other_useful_information,train
593280424354263040,sympathy_and_emotional_support,train
593112442839932928,other_useful_information,train
592700507451457539,donation_needs_or_offers_or_volunteering_services,train
593643975329746944,not_related_or_irrelevant,train
592977410141724673,other_useful_information,train
592909568805580800,donation_needs_or_offers_or_volunteering_services,train
593045161204023297,donation_needs_or_offers_or_volunteering_services,train
592344535268593664,caution_and_advice,test
592979541477330944,sympathy_and_emotional_support,test
592257642149511168,sympathy_and_emotional_support,train
593082487246426112,donation_needs_or_offers_or_volunteering_services,train
592335856700002304,caution_and_advice,train
592972521894387713,donation_needs_or_offers_or_volunteering_services,test
592344160969084928,sympathy_and_emotional_support,test
592276678207901696,sympathy_and_emotional_support,train
593826951174828033,other_useful_information,train
593828045670240256,other_useful_information,train
592338113483165698,donation_needs_or_offers_or_volunteering_services,train
592879663950737408,donation_needs_or_offers_or_volunteering_services,train
592337001484914689,sympathy_and_emotional_support,train
592089779673632768,not_related_or_irrelevant,train
593377001299267585,injured_or_dead_people,train
592252456735649793,sympathy_and_emotional_support,train
593188403669127169,donation_needs_or_offers_or_volunteering_services,test
591961229557530625,sympathy_and_emotional_support,train
592622410676965376,donation_needs_or_offers_or_volunteering_services,train
593296678490365953,other_useful_information,test
593169749187698690,donation_needs_or_offers_or_volunteering_services,train
592766297999540226,other_useful_information,train
593154351251750913,injured_or_dead_people,train
592786388237574145,donation_needs_or_offers_or_volunteering_services,train
593185332029325313,donation_needs_or_offers_or_volunteering_services,train
592269142570467328,sympathy_and_emotional_support,train
592114090731909120,not_related_or_irrelevant,train
592344643884421121,missing_trapped_or_found_people,train
593410864184688640,donation_needs_or_offers_or_volunteering_services,train
591943375487565824,donation_needs_or_offers_or_volunteering_services,train
592700647520206848,injured_or_dead_people,train
592702758442139649,donation_needs_or_offers_or_volunteering_services,train
592397904293298176,not_related_or_irrelevant,train
591956527168159744,sympathy_and_emotional_support,train
593178277503696896,donation_needs_or_offers_or_volunteering_services,train
592238863873105920,other_useful_information,train
592310653651562496,sympathy_and_emotional_support,test
592749758839713792,injured_or_dead_people,test
592709478274961409,sympathy_and_emotional_support,train
592329383110541314,donation_needs_or_offers_or_volunteering_services,train
591967712777097216,other_useful_information,train
592643796002676736,sympathy_and_emotional_support,train
593585413429723137,caution_and_advice,train
592666208639549440,donation_needs_or_offers_or_volunteering_services,train
593802112397606914,donation_needs_or_offers_or_volunteering_services,test
593150652076916736,sympathy_and_emotional_support,train
592253149194256384,injured_or_dead_people,train
592646909074022400,infrastructure_and_utilities_damage,test
593339547750158336,donation_needs_or_offers_or_volunteering_services,train
593360220790738944,injured_or_dead_people,train
592141596075798528,sympathy_and_emotional_support,train
592898648050147329,sympathy_and_emotional_support,train
593050803876671488,donation_needs_or_offers_or_volunteering_services,train
591987745037414401,not_related_or_irrelevant,train
592087968031969280,missing_trapped_or_found_people,test
592378036256804864,displaced_people_and_evacuations,train
593117877567262720,donation_needs_or_offers_or_volunteering_services,train
591940962424889344,injured_or_dead_people,test
593116590675075072,other_useful_information,train
593809063579877376,other_useful_information,train
593117816955482112,infrastructure_and_utilities_damage,train
592950352883916800,other_useful_information,test
592333525103288320,injured_or_dead_people,test
592697092566556674,other_useful_information,train
592084542132920320,other_useful_information,test
592258555022970880,injured_or_dead_people,train
592162497303449600,donation_needs_or_offers_or_volunteering_services,test
592191423404904450,missing_trapped_or_found_people,train
592655380167139328,other_useful_information,test
592343734991196160,sympathy_and_emotional_support,train
592699303514251264,other_useful_information,train
593158683963445248,injured_or_dead_people,train
593164248001314816,sympathy_and_emotional_support,train
592319919318016000,donation_needs_or_offers_or_volunteering_services,train
592112840376385537,not_related_or_irrelevant,train
592644912027402240,sympathy_and_emotional_support,train
593807595464359936,other_useful_information,train
592691721219223552,other_useful_information,train
592132728436367360,other_useful_information,train
592258335253999616,injured_or_dead_people,test
592174557638709248,sympathy_and_emotional_support,train
592854925027221504,other_useful_information,train
592343508209553410,injured_or_dead_people,test
592283928087531520,other_useful_information,train
598098068911697921,donation_needs_or_offers_or_volunteering_services,train
592343637738070016,sympathy_and_emotional_support,train
593641221098090497,other_useful_information,train
592344934134521857,injured_or_dead_people,train
593148102531416065,donation_needs_or_offers_or_volunteering_services,train
592268914471505920,sympathy_and_emotional_support,train
593159676415447040,sympathy_and_emotional_support,train
593660512543514624,infrastructure_and_utilities_damage,test
593336665827053569,other_useful_information,train
592692993045434371,donation_needs_or_offers_or_volunteering_services,train
592294974500241410,other_useful_information,test
592341660572327937,donation_needs_or_offers_or_volunteering_services,train
592819837472210946,missing_trapped_or_found_people,train
592154823753015296,donation_needs_or_offers_or_volunteering_services,test
592609579315265536,not_related_or_irrelevant,train
592331826405838848,donation_needs_or_offers_or_volunteering_services,train
592339015283572736,other_useful_information,test
592751611631513601,missing_trapped_or_found_people,test
592336562995638274,sympathy_and_emotional_support,train
592213202659708928,missing_trapped_or_found_people,train
591931136340795392,donation_needs_or_offers_or_volunteering_services,train
592698004546662400,not_related_or_irrelevant,train
592615023312252928,other_useful_information,train
592920937411948545,other_useful_information,train
593179627641679873,sympathy_and_emotional_support,train
592342136202211329,other_useful_information,train
591992114373877760,sympathy_and_emotional_support,train
593349774826319873,donation_needs_or_offers_or_volunteering_services,train
593306269802311681,donation_needs_or_offers_or_volunteering_services,train
592377160578412544,injured_or_dead_people,train
592175401683685376,injured_or_dead_people,train
593554432027156482,donation_needs_or_offers_or_volunteering_services,train
592141585460154368,sympathy_and_emotional_support,train
592191971835285506,missing_trapped_or_found_people,train
593011316941524992,infrastructure_and_utilities_damage,train
592800677908340736,not_related_or_irrelevant,train
592846178355716096,caution_and_advice,train
593142307701919744,donation_needs_or_offers_or_volunteering_services,train
592321087381241856,other_useful_information,train
592107877055209473,other_useful_information,train
593093532744871936,displaced_people_and_evacuations,train
593440530542931968,other_useful_information,test
591909926085251072,sympathy_and_emotional_support,train
592344512661446658,not_related_or_irrelevant,train
592343595170066432,other_useful_information,train
593830027369713664,not_related_or_irrelevant,train
593828539767640065,donation_needs_or_offers_or_volunteering_services,train
593182297203040256,sympathy_and_emotional_support,train
593104101270949888,other_useful_information,train
592087371585179649,injured_or_dead_people,train
592903343019786241,donation_needs_or_offers_or_volunteering_services,train
592343483676954624,other_useful_information,train
592191425254596608,donation_needs_or_offers_or_volunteering_services,train
592339328174436352,other_useful_information,train
592298335672774656,donation_needs_or_offers_or_volunteering_services,train
592146361962770432,other_useful_information,train
592371127848153088,injured_or_dead_people,train
592339797911343104,missing_trapped_or_found_people,test
592343048362786816,other_useful_information,test
592344957987368962,donation_needs_or_offers_or_volunteering_services,train
592344401822679040,donation_needs_or_offers_or_volunteering_services,train
593826818882445312,other_useful_information,train
593074564927598592,other_useful_information,test
593141563242450944,injured_or_dead_people,train
593006389821210624,other_useful_information,train
592259432828002304,sympathy_and_emotional_support,train
592337109911937025,donation_needs_or_offers_or_volunteering_services,train
592684385905876997,other_useful_information,train
593602279120379904,donation_needs_or_offers_or_volunteering_services,test
592745596760502275,donation_needs_or_offers_or_volunteering_services,train
592363360802316288,donation_needs_or_offers_or_volunteering_services,train
592343208765628416,sympathy_and_emotional_support,train
592358618684588033,missing_trapped_or_found_people,train
592764906555973635,not_related_or_irrelevant,test
593018041694330880,other_useful_information,train
592165566590230529,other_useful_information,train
593355762430136321,donation_needs_or_offers_or_volunteering_services,train
592810746599333888,donation_needs_or_offers_or_volunteering_services,train
599960583039881217,missing_trapped_or_found_people,train
592598648082530304,donation_needs_or_offers_or_volunteering_services,train
593296832060489729,displaced_people_and_evacuations,test
593092534932504576,other_useful_information,train
593261012263964672,sympathy_and_emotional_support,test
593147619901251584,displaced_people_and_evacuations,train
593317095925907457,donation_needs_or_offers_or_volunteering_services,train
593187922343501825,donation_needs_or_offers_or_volunteering_services,train
592344479593443328,sympathy_and_emotional_support,train
593312043748331521,sympathy_and_emotional_support,test
592147611894833152,other_useful_information,test
593825567948038144,donation_needs_or_offers_or_volunteering_services,test
592344625735544835,injured_or_dead_people,train
592343045439356928,other_useful_information,train
593775699338592256,not_related_or_irrelevant,train
592875473778188288,missing_trapped_or_found_people,train
592342949180153856,sympathy_and_emotional_support,train
592638766155718656,donation_needs_or_offers_or_volunteering_services,train
592699425442631681,other_useful_information,train
592089705069584384,donation_needs_or_offers_or_volunteering_services,train
592344397364088833,donation_needs_or_offers_or_volunteering_services,train
593811529709006848,not_related_or_irrelevant,train
592699216058777601,other_useful_information,train
592091485966704641,sympathy_and_emotional_support,train
592640652451647488,sympathy_and_emotional_support,train
592251563558752258,sympathy_and_emotional_support,test
592394827481763841,infrastructure_and_utilities_damage,train
592127818110140416,sympathy_and_emotional_support,train
592627403735760896,donation_needs_or_offers_or_volunteering_services,train
592841905546907651,donation_needs_or_offers_or_volunteering_services,test
591940871475441667,injured_or_dead_people,train
592344798025003008,donation_needs_or_offers_or_volunteering_services,train
593789310282895360,donation_needs_or_offers_or_volunteering_services,train
593707287732031488,missing_trapped_or_found_people,train
592311082099707904,other_useful_information,train
592344149342429185,donation_needs_or_offers_or_volunteering_services,train
592358979373793281,injured_or_dead_people,train
593404617792225281,missing_trapped_or_found_people,train
593042055351246851,other_useful_information,test
592353726817443841,other_useful_information,test
593180157311066112,other_useful_information,train
592163723432697856,donation_needs_or_offers_or_volunteering_services,train
592378504097890304,donation_needs_or_offers_or_volunteering_services,train
593069376292585472,displaced_people_and_evacuations,train
593767745650569216,other_useful_information,train
592701028421730306,missing_trapped_or_found_people,train
600193834270728192,sympathy_and_emotional_support,train
592889233666404354,sympathy_and_emotional_support,test
593609382119641088,other_useful_information,test
593184902146859009,donation_needs_or_offers_or_volunteering_services,train
592700919109791744,missing_trapped_or_found_people,test
592319842604097536,displaced_people_and_evacuations,train
592781004038889472,injured_or_dead_people,test
592910486955532288,sympathy_and_emotional_support,train
592330257690038272,infrastructure_and_utilities_damage,train
593070148405202944,injured_or_dead_people,train
592615320218574848,other_useful_information,train
593640583110926336,other_useful_information,train
592344308486836224,donation_needs_or_offers_or_volunteering_services,test
591940068861874178,injured_or_dead_people,train
592251431203176448,caution_and_advice,train
593333274912645120,other_useful_information,train
592670963340353537,sympathy_and_emotional_support,test
593827659454394368,donation_needs_or_offers_or_volunteering_services,train
592342743323574272,missing_trapped_or_found_people,train
593097742978789376,donation_needs_or_offers_or_volunteering_services,test
592590525489905664,infrastructure_and_utilities_damage,train
592208474764902400,sympathy_and_emotional_support,test
592276316537368576,injured_or_dead_people,train
593104700355973120,donation_needs_or_offers_or_volunteering_services,train
593640712068968448,other_useful_information,test
592334866823294977,other_useful_information,test
592881900827574272,donation_needs_or_offers_or_volunteering_services,train
592865385877250049,other_useful_information,train
592339713131970560,injured_or_dead_people,test
593349696359247872,donation_needs_or_offers_or_volunteering_services,train
592344327877103616,injured_or_dead_people,train
592852632156405760,sympathy_and_emotional_support,train
592342766014877696,other_useful_information,train
592183073866809346,donation_needs_or_offers_or_volunteering_services,train
592337457737113600,donation_needs_or_offers_or_volunteering_services,train
593691536195452929,other_useful_information,train
592620821736226816,injured_or_dead_people,train
592289413343924224,donation_needs_or_offers_or_volunteering_services,test
592879528772526080,not_related_or_irrelevant,train
592343920383655936,sympathy_and_emotional_support,train
593317627738611712,donation_needs_or_offers_or_volunteering_services,train
593817582685310977,donation_needs_or_offers_or_volunteering_services,test
592266195606188033,not_related_or_irrelevant,test
600022444628283392,donation_needs_or_offers_or_volunteering_services,test
591928084766412800,sympathy_and_emotional_support,test
592343136921227264,missing_trapped_or_found_people,test
593346692034011136,missing_trapped_or_found_people,test
593487666366283776,other_useful_information,train
592699811167633409,injured_or_dead_people,train
592205326604087296,other_useful_information,train
593116519246135296,donation_needs_or_offers_or_volunteering_services,train
593149954794921987,other_useful_information,test
592339471296831489,donation_needs_or_offers_or_volunteering_services,train
592139682789588992,injured_or_dead_people,train
593471927496417281,sympathy_and_emotional_support,train
592762625261510656,donation_needs_or_offers_or_volunteering_services,train
593106243457327104,other_useful_information,train
592336557001965568,donation_needs_or_offers_or_volunteering_services,train
592339843537047552,sympathy_and_emotional_support,test
593070854377906177,injured_or_dead_people,test
592143397395308545,sympathy_and_emotional_support,train
593181287235608578,injured_or_dead_people,train
591940835056472064,injured_or_dead_people,train
592705089472716800,donation_needs_or_offers_or_volunteering_services,train
593097295630995456,other_useful_information,train
593282957256818688,sympathy_and_emotional_support,train
593685185415090176,donation_needs_or_offers_or_volunteering_services,train
592332510614401024,other_useful_information,train
592343573330272257,sympathy_and_emotional_support,train
593025123826864128,other_useful_information,test
592693220653539329,infrastructure_and_utilities_damage,train
592170167653634048,other_useful_information,train
592343637272367104,sympathy_and_emotional_support,test
592652666901168128,sympathy_and_emotional_support,test
592913342575943681,missing_trapped_or_found_people,test
592323146738442240,infrastructure_and_utilities_damage,train
592247390628880384,sympathy_and_emotional_support,train
592245165063950336,missing_trapped_or_found_people,train
592641856913047554,not_related_or_irrelevant,train
592403596089556993,sympathy_and_emotional_support,train
591928884490149889,sympathy_and_emotional_support,train
592667135471681537,donation_needs_or_offers_or_volunteering_services,train
593117866502660099,other_useful_information,train
593353168622374912,other_useful_information,train
593750904131555328,not_related_or_irrelevant,train
600401675124404224,injured_or_dead_people,train
593188886530158592,donation_needs_or_offers_or_volunteering_services,train
592136570863423489,donation_needs_or_offers_or_volunteering_services,train
592851099234738177,donation_needs_or_offers_or_volunteering_services,test
592249501898924032,donation_needs_or_offers_or_volunteering_services,train
593778652950568961,donation_needs_or_offers_or_volunteering_services,train
593304441652056064,donation_needs_or_offers_or_volunteering_services,train
